schooldbn,address,borough,zip,house_number,street_name,latitude,longitude,xCoordinate,yCoordinate,communityDistrict
07XBGR,"389- EAST 151 ST, BRONX, NY 10455",bronx,10455,389-,EAST 151 ST,40.81764,-73.917573,1007065.0,237176.0,201.0
07XBHI,"380 EAST 143RD STREET, BRONX, NY 10454",bronx,10454,380,EAST 143RD STREET,40.812573,-73.921358,1006019.0,235329.0,201.0
07XBHO,"871 ELTON AVENUE, BRONX, NY 10451",bronx,10451,871,ELTON AVENUE,40.823282,-73.912443,1008483.0,239233.0,203.0
07XBHQ,"807 ELTON AVENUE, BRONX, NY 10451",bronx,10451,807,ELTON AVENUE,40.822069,-73.913088,1008305.0,238791.0,201.0
07XBHX,"628 EAST 140TH STREET, BRONX, NY 10454",bronx,10454,628,EAST 140TH STREET,40.807356,-73.914761,1007847.0,233430.0,201.0
07XBHZ,"271 EAST 143RD STREET, BRONX, NY 10451",bronx,10451,271,EAST 143RD STREET,40.81502,-73.924224,1005225.0,236220.0,201.0
07XBIA,"291 EAST 143 STREET, BRONX, NY 10451",bronx,10451,291,EAST 143 STREET,40.814707,-73.923971,1005295.0,236106.0,201.0
07XBIP,"665 WESTCHESTER AVE, BRONX, NY 10455",bronx,10455,665,WESTCHESTER AVE,40.816258,-73.908139,1009677.0,236675.0,201.0
07XBIU,"815 GERARD AVENUE, BRONX, NY 10451",bronx,10451,815,GERARD AVENUE,40.825704,-73.926008,1004728.0,240112.0,204.0
07XBIY,"845 GERARD AVENUE, BRONX, NY 10451",bronx,10451,845,GERARD AVENUE,40.826939,-73.925287,1004927.0,240562.0,204.0
07XBJB,"105 WILLIS AVENUE, BRONX, NY 10454",bronx,10454,105,WILLIS AVENUE,40.805788,-73.925307,1004928.0,232856.0,201.0
07XBJH,"750 GRAND CONCOURSE, BRONX, NY 10451",bronx,10451,750,GRAND CONCOURSE,40.822893,-73.924652,1005104.0,239088.0,204.0
07XBKU,"490 EAST143 STREET, BRONX, NY 10454",bronx,10454,490,EAST143 STREET,40.811121,-73.917603,1007059.0,234801.0,201.0
07XBLZ,"320 MORRIS AVENUE, BRONX, NY 10451",bronx,10451,320,MORRIS AVENUE,40.813059,-73.925715,1004813.0,235505.0,201.0
07XBMH,"825 UNION AVE., BRONX, NY 10459",bronx,10459,825,UNION AVE.,40.819805,-73.903094,1011072.0,237969.0,201.0
07XBNJ,"636 WALES AVENUE, BRONX, NY 10455",bronx,10455,636,WALES AVENUE,40.815101,-73.906431,1010150.0,236254.0,201.0
07XBNK,"551 WALES AVENUE, BRONX, NY 10455",bronx,10455,551,WALES AVENUE,40.813095,-73.907171,1009946.0,235523.0,201.0
07XBPF,"720 ST MARYS STREET, BRONX, NY 10454",bronx,10454,720,ST MARYS STREET,40.808755,-73.910479,1009032.0,233941.0,201.0
07XBPJ,"551 WALES AVENUE, BRONX, NY 10455",bronx,10455,551,WALES AVENUE,40.813095,-73.907171,1009946.0,235523.0,201.0
07XBQG,"2775 KINGSBRIDGE TERR, BRONX, NY 10463",bronx,10463,2775,KINGSBRIDGE TERR,40.872742,-73.903176,1011028.0,257256.0,208.0
07XBRN,"643 TINTON AVENUE, BRONX, NY 10455",bronx,10455,643,TINTON AVENUE,40.815097,-73.905474,1010415.0,236253.0,201.0
07XBRO,"815 EAST 152ND STREET, BRONX, NY 10455",bronx,10455,815,EAST 152ND STREET,40.815451,-73.905192,1010493.0,236382.0,201.0
07XBRR,"800 EAST 149TH STREET, BRONX, NY 10455",bronx,10455,800,EAST 149TH STREET,40.812696,-73.906518,1010127.0,235378.0,201.0
07XBTR,"773 MELROSE AVENUE, BRONX, NY 10451",bronx,10451,773,MELROSE AVENUE,40.821873,-73.915086,1007752.0,238719.0,201.0
07XBVE,"721 WALTON AVENUE, BRONX, NY 10451",bronx,10451,721,WALTON AVENUE,40.823871,-73.926122,1004697.0,239444.0,204.0
07XBWA,"495 COURTLANDT AVENUE, BRONX, NY 10451",bronx,10451,495,COURTLANDT AVENUE,40.815287,-73.92013,1006358.0,236318.0,201.0
07XBXM,"2950 PARK AVENUE, BRONX, NY 10451",bronx,10451,2950,PARK AVENUE,40.819982,-73.923217,1005502.0,238028.0,201.0
07XBXY,"515 EAST 145TH STREET, BRONX, NY 10454",bronx,10454,515,EAST 145TH STREET,40.812146,-73.915951,1007516.0,235175.0,201.0
07XBYG,"526 EAST 138TH STREET, BRONX, NY 10454",bronx,10454,526,EAST 138TH STREET,40.807249,-73.918533,1006803.0,233390.0,201.0
07XBZB,"515 EAST 145TH STREET, BRONX, NY 10454",bronx,10454,515,EAST 145TH STREET,40.812146,-73.915951,1007516.0,235175.0,201.0
07XBZE,"600 EAST 137TH STREET, BRONX, NY 10454",bronx,10454,600,EAST 137TH STREET,40.805617,-73.916783,1007288.0,232796.0,201.0
07XCAJ,"520 EAST 156 STREET, BRONX, NY 10455",bronx,10455,520,EAST 156 STREET,40.819411,-73.911155,1008841.0,237823.0,201.0
07XCAQ,"550 CAULDWELL AVE., BRONX, NY 10455",bronx,10455,550,CAULDWELL AVE.,40.814127,-73.910757,1008953.0,235898.0,201.0
07XCBN,"653 CAULDWELL AVENUE, BRONX, NY 10455",bronx,10455,653,CAULDWELL AVENUE,40.816605,-73.909648,1009259.0,236801.0,201.0
07Z028,"105 WILLIS AVENUE, BRONX, NY 10454",bronx,10454,105,WILLIS AVENUE,40.805788,-73.925307,1004928.0,232856.0,201.0
07Z029,"535 UNION AVENUE, BRONX, NY 10455",bronx,10455,535,UNION AVENUE,40.812314,-73.905482,1010414.0,235239.0,201.0
07Z140,"443 EAST 162 STREET, BRONX, NY 10451",bronx,10451,443,EAST 162 STREET,40.824484,-73.912521,1008461.0,239671.0,203.0
08H437,"624 PROSPECT AVENUE, BRONX, NY 10455",bronx,10455,624,PROSPECT AVENUE,40.814643,-73.90361,1010931.0,236088.0,202.0
08H450,"1983 GLEASON AVENUE, BRONX, NY 10472",bronx,10472,1983,GLEASON AVENUE,40.830976,-73.858161,1023502.0,242056.0,209.0
08H475,"615 SOUTHERN BLVD., BRONX, NY 10455",bronx,10455,615,SOUTHERN BLVD.,40.812709,-73.902143,1011338.0,235384.0,202.0
08H476,"1990 ELLIS AVE., BRONX, NY 10472",bronx,10472,1990,ELLIS AVE.,40.831706,-73.858112,1023515.0,242322.0,209.0
08X014,"3047 BRUCKNER BOULEVARD, BRONX, NY 10461",bronx,10461,3047,BRUCKNER BOULEVARD,40.83587,-73.825774,1032461.0,243855.0,210.0
08X036,"1070 CASTLE HILL AVENUE, BRONX, NY 10472",bronx,10472,1070,CASTLE HILL AVENUE,40.829344,-73.850428,1025643.0,241465.0,209.0
08X048,"1290 SPOFFORD AVENUE, BRONX, NY 10474",bronx,10474,1290,SPOFFORD AVENUE,40.814425,-73.886953,1015542.0,236014.0,202.0
08X062,"660 FOX STREET, BRONX, NY 10455",bronx,10455,660,FOX STREET,40.814031,-73.900609,1011762.0,235866.0,202.0
08X069,"560 THIERIOT AVENUE, BRONX, NY 10473",bronx,10473,560,THIERIOT AVENUE,40.816693,-73.860904,1022751.0,236851.0,209.0
08X071,"3040 ROBERTS AVENUE, BRONX, NY 10461",bronx,10461,3040,ROBERTS AVENUE,40.845787,-73.829829,1031332.0,247466.0,210.0
08X072,"2951 DEWEY AVENUE, BRONX, NY 10465",bronx,10465,2951,DEWEY AVENUE,40.822604,-73.818247,1034554.0,239026.0,210.0
08X075,"984 FAILE STREET, BRONX, NY 10459",bronx,10459,984,FAILE STREET,40.822719,-73.889435,1014851.0,239035.0,202.0
08X093,"1535 STORY AVENUE, BRONX, NY 10473",bronx,10473,1535,STORY AVENUE,40.821776,-73.876918,1018316.0,238696.0,209.0
08X100,"800 TAYLOR AVENUE, BRONX, NY 10473",bronx,10473,800,TAYLOR AVENUE,40.821409,-73.862976,1022175.0,238568.0,209.0
08X107,"1695 SEWARD AVENUE, BRONX, NY 10473",bronx,10473,1695,SEWARD AVENUE,40.818467,-73.868372,1020683.0,237494.0,209.0
08X119,"1075 PUGSLEY AVENUE, BRONX, NY 10472",bronx,10472,1075,PUGSLEY AVENUE,40.828518,-73.856569,1023944.0,241161.0,209.0
08X130,"750 PROSPECT AVENUE, BRONX, NY 10455",bronx,10455,750,PROSPECT AVENUE,40.817721,-73.902421,1011259.0,237210.0,202.0
08X138,"2060 LAFAYETTE AVENUE, BRONX, NY 10473",bronx,10473,2060,LAFAYETTE AVENUE,40.822665,-73.853366,1024834.0,239030.0,209.0
08X140,"916 EAGLE AVENUE, BRONX, NY 10456",bronx,10456,916,EAGLE AVENUE,40.823289,-73.907948,1009727.0,239237.0,203.0
08X146,"968 CAULDWELL AVENUE, BRONX, NY 10456",bronx,10456,968,CAULDWELL AVENUE,40.825025,-73.906143,1010226.0,239870.0,203.0
08X152,"1007 EVERGREEN AVENUE, BRONX, NY 10472",bronx,10472,1007,EVERGREEN AVENUE,40.824024,-73.880032,1017453.0,239514.0,209.0
08X182,"601 STICKBALL BOULEVARD, BRONX, NY 10473",bronx,10473,601,STICKBALL BOULEVARD,40.818228,-73.856302,1024024.0,237412.0,209.0
08X304,"2750 LAFAYETTE AVENUE, BRONX, NY 10465",bronx,10465,2750,LAFAYETTE AVENUE,40.827471,-73.829753,1031366.0,240793.0,210.0
08X333,"888 REV J A POLITE AVE, BRONX, NY 10459",bronx,10459,888,REV J A POLITE AVE,40.820403,-73.898912,1012229.0,238188.0,202.0
08X392,"650 HOLLYWOOD AVENUE, BRONX, NY 10465",bronx,10465,650,HOLLYWOOD AVENUE,40.826526,-73.818417,1034504.0,240455.0,210.0
08X583,"1028 WHITE PLAINS ROAD, BRONX, NY 10472",bronx,10472,1028,WHITE PLAINS ROAD,40.827029,-73.860034,1022986.0,240617.0,209.0
08XABI,"3573 BRUCKNER BOULEVARD, BRONX, NY 10461",bronx,10461,3573,BRUCKNER BOULEVARD,40.848968,-73.828003,1031835.0,248626.0,210.0
08XABK,"1846 RANDALL AVENUE, BRONX, NY 10473",bronx,10473,1846,RANDALL AVENUE,40.817305,-73.86069,1022810.0,237074.0,209.0
08XABL,"2169 BLACKROCK AVENUE, BRONX, NY 10472",bronx,10472,2169,BLACKROCK AVENUE,40.828912,-73.851484,1025351.0,241307.0,209.0
08XADL,"2962 HARDING AVENUE, BRONX, NY 10465",bronx,10465,2962,HARDING AVENUE,40.816445,-73.813451,1035886.0,236785.0,210.0
08XAEO,"2872 SAINT THERESA AVENUE, BRONX, NY 10461",bronx,10461,2872,SAINT THERESA AVENUE,40.849483,-73.833239,1030386.0,248811.0,210.0
08XAFB,"3335 COUNTRY CLUB ROAD, BRONX, NY 10465",bronx,10465,3335,COUNTRY CLUB ROAD,40.841156,-73.817166,1034839.0,245786.0,210.0
08XAGF,"711 MANIDA STREET, BRONX, NY 10474",bronx,10474,711,MANIDA STREET,40.814588,-73.888434,1015132.0,236073.0,202.0
08XAGX,"2125 WATSON AVENUE, BRONX, NY 10472",bronx,10472,2125,WATSON AVENUE,40.829501,-73.852614,1025038.0,241521.0,209.0
08XAKB,"1880 WATSON AVENUE, BRONX, NY 10472",bronx,10472,1880,WATSON AVENUE,40.828307,-73.86156,1022563.0,241082.0,209.0
08XAKR,"730 KELLY STREET, BRONX, NY 10455",bronx,10455,730,KELLY STREET,40.816517,-73.899717,1012008.0,236772.0,202.0
08XALE,"830 FOX STREET, BRONX, NY 10459",bronx,10459,830,FOX STREET,40.817576,-73.896232,1012972.0,237159.0,202.0
08XALQ,"909 TINTON AVENUE, BRONX, NY 10456",bronx,10456,909,TINTON AVENUE,40.821974,-73.903448,1010973.0,238759.0,203.0
08XANI,"4022 EAST TREMONT AVENUE, BRONX, NY 10465",bronx,10465,4022,EAST TREMONT AVENUE,40.819636,-73.817594,1034737.0,237945.0,210.0
08XANN,"749 EAST163 STREET, BRONX, NY 10456",bronx,10456,749,EAST163 STREET,40.822957,-73.904108,1010790.0,239117.0,203.0
08XARM,"940 EAST156 STREET, BRONX, NY 10455",bronx,10455,940,EAST156 STREET,40.816517,-73.90032,1011841.0,236772.0,202.0
08XAST,"1700 SEWARD AVENUE, BRONX, NY 10473",bronx,10473,1700,SEWARD AVENUE,40.818497,-73.868058,1020770.0,237505.0,209.0
08XATX,"1926 CROSS BRONX EXPRESSWAY, BRONX, NY 10472",bronx,10472,1926,CROSS BRONX EXPRESSWAY,40.832647,-73.859433,1023149.0,242664.0,209.0
08XAVG,"1029 BOSTON RD, BRONX, NY 10456",bronx,10456,1029,BOSTON RD,40.826121,-73.906564,1010109.0,240269.0,203.0
08XAZW,"906 SIMPSON STREET, BRONX, NY 10459",bronx,10459,906,SIMPSON STREET,40.820123,-73.893605,1013698.0,238088.0,202.0
08XBBV,"600 TIMPSON PLACE, BRONX, NY 10455",bronx,10455,600,TIMPSON PLACE,40.81182,-73.90231,1011292.0,235060.0,202.0
08XBCK,"1020 TRINITY AVENUE, BRONX, NY 10456",bronx,10456,1020,TRINITY AVENUE,40.82545,-73.904849,1010584.0,240025.0,203.0
08XBDC,"777 FOX STREET, BRONX, NY 10455",bronx,10455,777,FOX STREET,40.816158,-73.897723,1012560.0,236642.0,202.0
08XBDP,"990 ALDUS STREET, BRONX, NY 10459",bronx,10459,990,ALDUS STREET,40.823193,-73.889279,1014894.0,239208.0,202.0
08XBDQ,"996 ALDUS ST., BRONX, NY 10459",bronx,10459,996,ALDUS ST.,40.823204,-73.889081,1014949.0,239212.0,202.0
08XBEH,"1021 BOSTON ROAD, BRONX, NY 10456",bronx,10456,1021,BOSTON ROAD,40.826025,-73.906716,1010067.0,240234.0,203.0
08XBEI,"1029 BOSTON ROAD, BRONX, NY 10456",bronx,10456,1029,BOSTON ROAD,40.826121,-73.906564,1010109.0,240269.0,203.0
08XBFB,"1790 BRUCKNER BLVD, BRONX, NY 10473",bronx,10473,1790,BRUCKNER BLVD,40.825054,-73.865295,1021531.0,239895.0,209.0
08XBFD,"1010 BRYANT AVENUE, BRONX, NY 10459",bronx,10459,1010,BRYANT AVENUE,40.823607,-73.88857,1015090.0,239359.0,202.0
08XBFN,"1095 COLGATE AVENUE, BRONX, NY 10472",bronx,10472,1095,COLGATE AVENUE,40.825406,-73.881305,1017100.0,240017.0,209.0
08XBFP,"1049 CAULDWELL AVENUE, BRONX, NY 10456",bronx,10456,1049,CAULDWELL AVENUE,40.826348,-73.90561,1010373.0,240352.0,203.0
08XBGS,"665 EAST 163 ST, BRONX, NY 10456",bronx,10456,665,EAST 163 ST,40.82345,-73.906167,1010220.0,239296.0,203.0
08XBII,"730 EAST 165TH STREET, BRONX, NY 10456",bronx,10456,730,EAST 165TH STREET,40.825079,-73.90408,1010797.0,239890.0,203.0
08XBJY,"712 FOX STREET, BRONX, NY 10455",bronx,10455,712,FOX STREET,40.814683,-73.899232,1012143.0,236104.0,202.0
08XBKE,"1267 HAVEMEYER AVENUE, BRONX, NY 10462",bronx,10462,1267,HAVEMEYER AVENUE,40.833972,-73.848368,1026210.0,243152.0,209.0
08XBKN,"1022 HOE AVENUE, BRONX, NY 10459",bronx,10459,1022,HOE AVENUE,40.823872,-73.89047,1014564.0,239455.0,202.0
08XBLA,"831 LONGFELLOW AVE., BRONX, NY 10474",bronx,10474,831,LONGFELLOW AVE.,40.818016,-73.885498,1015943.0,237323.0,202.0
08XBLB,"875 LONGFELLOW AVENUE, BRONX, NY 10474",bronx,10474,875,LONGFELLOW AVENUE,40.819515,-73.885896,1015832.0,237869.0,202.0
08XBMZ,"1889 O'BRIEN AVENUE, BRONX, NY 10473",bronx,10473,1889,O'BRIEN AVENUE,40.811254,-73.8573,1023752.0,234871.0,209.0
08XBOC,"1024 WARD AVENUE, BRONX, NY 10472",bronx,10472,1024,WARD AVENUE,40.824791,-73.876367,1018467.0,239795.0,209.0
08XBOY,"1240 WESTCHESTER AVENUE, BRONX, NY 10459",bronx,10459,1240,WESTCHESTER AVENUE,40.826538,-73.888262,1015174.0,240427.0,202.0
08XBPA,"755 WHITE PLAINS ROAD, BRONX, NY 10473",bronx,10473,755,WHITE PLAINS ROAD,40.821573,-73.858174,1023504.0,238630.0,209.0
08XBPW,"507 EAST 161ST STREET, BRONX, NY 10451",bronx,10451,507,EAST 161ST STREET,40.822975,-73.909715,1009238.0,239122.0,203.0
08XBRB,"908 FAILE STREET, BRONX, NY 10474",bronx,10474,908,FAILE STREET,40.819981,-73.887933,1015268.0,238038.0,202.0
08XBRI,"931 FOX STREET, BRONX, NY 10459",bronx,10459,931,FOX STREET,40.820637,-73.893894,1013618.0,238275.0,202.0
08XBUI,"665 EAST 163RD STREET, BRONX, NY 10456",bronx,10456,665,EAST 163RD STREET,40.82345,-73.906167,1010220.0,239296.0,203.0
08XBUM,"788 FOX STREET, BRONX, NY 10455",bronx,10455,788,FOX STREET,40.816391,-73.897455,1012634.0,236727.0,202.0
08XBUZ,"2108 LACOMBE AVENUE, BRONX, NY 10473",bronx,10473,2108,LACOMBE AVENUE,40.816537,-73.850236,1025704.0,236799.0,209.0
08XBVA,"1001 BRYANT AVENUE, BRONX, NY 10459",bronx,10459,1001,BRYANT AVENUE,40.823341,-73.888567,1015091.0,239262.0,202.0
08XBVF,"101 HORIZON CT., BRONX, NY 10473",bronx,10473,101,HORIZON CT.,40.806906,-73.850247,1025707.0,233290.0,209.0
08XBVN,"614 SAINT LAWRENCE AVENUE, BRONX, NY 10473",bronx,10473,614,SAINT LAWRENCE AVENUE,40.817419,-73.863934,1021912.0,237114.0,209.0
08XBVP,"1027 BOSTON RD, BRONX, NY 10456",bronx,10456,1027,BOSTON RD,40.826099,-73.906604,1010098.0,240261.0,203.0
08XBWU,"835 EAST 155TH STREET, BRONX, NY 10455",bronx,10455,835,EAST 155TH STREET,40.816474,-73.903749,1010892.0,236755.0,201.0
08XBXR,"970 BOSTON ROAD, BRONX, NY 10456",bronx,10456,970,BOSTON ROAD,40.82484,-73.908177,1009663.0,239802.0,203.0
08XBXS,"2121 CHATTERTON AVENUE, BRONX, NY 10472",bronx,10472,2121,CHATTERTON AVENUE,40.828046,-73.852368,1025107.0,240991.0,209.0
08XBYX,"1060 WHEELER AVENUE, BRONX, NY 10472",bronx,10472,1060,WHEELER AVENUE,40.824981,-73.879275,1017662.0,239863.0,209.0
08XBZO,"3014 BARKLEY AVE, BRONX, NY 10465",bronx,10465,3014,BARKLEY AVE,40.832211,-73.824035,1032945.0,242523.0,210.0
08XCAD,"963 EAST 156TH STREET, BRONX, NY 10455",bronx,10455,963,EAST 156TH STREET,40.816149,-73.899667,1012022.0,236638.0,202.0
08XCAM,"615 SOUTHERN BLVD, BRONX, NY 10455",bronx,10455,615,SOUTHERN BLVD,40.812709,-73.902143,1011338.0,235384.0,202.0
09H263,"150 EAST CLARKE PL., BRONX, NY 10452",bronx,10452,150,EAST CLARKE PL.,40.837368,-73.916432,1007374.0,244364.0,204.0
09H426,"1185 MORRIS AVENUE, BRONX, NY 10456",bronx,10456,1185,MORRIS AVENUE,40.832761,-73.914404,1007937.0,242686.0,204.0
09H430,"1060 SHERIDAN AVENUE, BRONX, NY 10456",bronx,10456,1060,SHERIDAN AVENUE,40.830777,-73.918674,1006756.0,241962.0,204.0
09H479,"1344 UNIVERSITY AVE, BRONX, NY 10452",bronx,10452,1344,UNIVERSITY AVE,40.841382,-73.926717,1004527.0,245824.0,204.0
09H480,"135 ELLIOT PLACE, BRONX, NY 10452",bronx,10452,135,ELLIOT PLACE,40.838608,-73.915513,1007628.0,244816.0,204.0
09H481,"1545 NELSON AVENUE, BRONX, NY 10452",bronx,10452,1545,NELSON AVENUE,40.845553,-73.920051,1006370.0,247345.0,205.0
09H483,"121 EAST CLARKE PLACE, BRONX, NY 10452",bronx,10452,121,EAST CLARKE PLACE,40.837467,-73.916642,1007316.0,244400.0,204.0
09H484,"1410 MORRIS AVENUE, BRONX, NY 10456",bronx,10456,1410,MORRIS AVENUE,40.838256,-73.911151,1008835.0,244689.0,204.0
09H485,"1279 MORRIS AVENUE, BRONX, NY 10456",bronx,10456,1279,MORRIS AVENUE,40.835052,-73.913056,1008309.0,243521.0,204.0
09H487,"1235 MORRIS AVE, BRONX, NY 10456",bronx,10456,1235,MORRIS AVE,40.83402,-73.913665,1008141.0,243145.0,204.0
09H490,"1316 MORRIS AVENUE, BRONX, NY 10456",bronx,10456,1316,MORRIS AVENUE,40.836229,-73.912343,1008506.0,243950.0,204.0
09X004,"1701 FULTON AVENUE, BRONX, NY 10457",bronx,10457,1701,FULTON AVENUE,40.840891,-73.898166,1012427.0,245653.0,203.0
09X011,"1257 OGDEN AVENUE, BRONX, NY 10452",bronx,10452,1257,OGDEN AVENUE,40.839378,-73.925714,1004805.0,245094.0,204.0
09X028,"1861 ANTHONY AVENUE, BRONX, NY 10457",bronx,10457,1861,ANTHONY AVENUE,40.848057,-73.903522,1010942.0,248262.0,205.0
09X035,"261 EAST 163 STREET, BRONX, NY 10451",bronx,10451,261,EAST 163 STREET,40.827304,-73.91767,1007035.0,240697.0,204.0
09X042,"1537 WASHINGTON AVENUE, BRONX, NY 10457",bronx,10457,1537,WASHINGTON AVENUE,40.838288,-73.902987,1011094.0,244703.0,203.0
09X053,"360 EAST 168 STREET, BRONX, NY 10456",bronx,10456,360,EAST 168 STREET,40.832866,-73.911418,1008763.0,242725.0,204.0
09X055,"450 SAINT PAUL'S PLACE, BRONX, NY 10456",bronx,10456,450,SAINT PAUL'S PLACE,40.836404,-73.905014,1010534.0,244016.0,203.0
09X058,"459 EAST 176 STREET, BRONX, NY 10457",bronx,10457,459,EAST 176 STREET,40.846162,-73.899264,1012121.0,247573.0,206.0
09X063,"1260 FRANKLIN AVENUE, BRONX, NY 10456",bronx,10456,1260,FRANKLIN AVENUE,40.830965,-73.902738,1011166.0,242035.0,203.0
09X070,"1691 WEEKS AVENUE, BRONX, NY 10457",bronx,10457,1691,WEEKS AVENUE,40.844253,-73.907616,1009811.0,246875.0,204.0
09X073,"1020 ANDERSON AVENUE, BRONX, NY 10452",bronx,10452,1020,ANDERSON AVENUE,40.832706,-73.926838,1004496.0,242663.0,204.0
09X088,"1340 SHERIDAN AVENUE, BRONX, NY 10456",bronx,10456,1340,SHERIDAN AVENUE,40.837275,-73.913574,1008165.0,244331.0,204.0
09X109,"1771 POPHAM AVENUE, BRONX, NY 10453",bronx,10453,1771,POPHAM AVENUE,40.851414,-73.918533,1006788.0,249481.0,205.0
09X110,"580 CROTONA PARK SOUTH, BRONX, NY 10456",bronx,10456,580,CROTONA PARK SOUTH,40.835286,-73.900751,1011714.0,243610.0,203.0
09X114,"1155 CROMWELL AVENUE, BRONX, NY 10452",bronx,10452,1155,CROMWELL AVENUE,40.834765,-73.92307,1005538.0,243414.0,204.0
09X126,"175 WEST 166 STREET, BRONX, NY 10452",bronx,10452,175,WEST 166 STREET,40.835784,-73.928324,1004084.0,243784.0,204.0
09X132,"1245 WASHINGTON AVENUE, BRONX, NY 10456",bronx,10456,1245,WASHINGTON AVENUE,40.831827,-73.906607,1010095.0,242348.0,203.0
09X163,"2075 WEBSTER AVENUE, BRONX, NY 10457",bronx,10457,2075,WEBSTER AVENUE,40.851741,-73.898493,1012332.0,249606.0,205.0
09X170,"1598 TOWNSEND AVENUE, BRONX, NY 10452",bronx,10452,1598,TOWNSEND AVENUE,40.844316,-73.913604,1008154.0,246896.0,204.0
09X199,"1449 SHAKESPEARE AVENUE, BRONX, NY 10452",bronx,10452,1449,SHAKESPEARE AVENUE,40.842943,-73.920563,1006229.0,246394.0,204.0
09X204,"1780 DR. MARTIN LUTHER KING JR. BLVD, BRONX, NY 10453",bronx,10453,1780,DR. MARTIN LUTHER KING JR. BLVD,40.850235,-73.915769,1007553.0,249052.0,205.0
09X218,"1220 GERARD AVENUE, BRONX, NY 10452",bronx,10452,1220,GERARD AVENUE,40.835847,-73.920026,1006380.0,243809.0,204.0
09X236,"1871 WALTON AVENUE, BRONX, NY 10453",bronx,10453,1871,WALTON AVENUE,40.848896,-73.909528,1009280.0,248566.0,205.0
09X274,"275 HARLEM RIVER PARK BRIDGE, BRONX, NY 10453",bronx,10453,275,HARLEM RIVER PARK BRIDGE,40.852536,-73.921467,1005976.0,249889.0,205.0
09X294,"1425 WALTON AVENUE, BRONX, NY 10452",bronx,10452,1425,WALTON AVENUE,40.840096,-73.915569,1007612.0,245358.0,204.0
09X311,"1425 WALTON AVENUE, BRONX, NY 10452",bronx,10452,1425,WALTON AVENUE,40.840096,-73.915569,1007612.0,245358.0,204.0
09X443,"1116 SHERIDAN AVENUE, BRONX, NY 10456",bronx,10456,1116,SHERIDAN AVENUE,40.831992,-73.91796,1006953.0,242405.0,204.0
09X449,"250 EAST 164 STREET, BRONX, NY 10456",bronx,10456,250,EAST 164 STREET,40.828696,-73.917668,1007035.0,241204.0,204.0
09X457,"1116 SHERIDAN AVENUE, BRONX, NY 10456",bronx,10456,1116,SHERIDAN AVENUE,40.831992,-73.91796,1006953.0,242405.0,204.0
09X555,"1501 JEROME AVENUE, BRONX, NY 10452",bronx,10452,1501,JEROME AVENUE,40.842495,-73.916082,1007469.0,246232.0,204.0
09XAAX,"1345 GRAND CONCOURSE, BRONX, NY 10452",bronx,10452,1345,GRAND CONCOURSE,40.837408,-73.914889,1007801.0,244379.0,204.0
09XACX,"266 EAST 163 STREET, BRONX, NY 10451",bronx,10451,266,EAST 163 STREET,40.827312,-73.917753,1007012.0,240700.0,204.0
09XAGC,"1594 TOWNSEND AVENUE, BRONX, NY 10452",bronx,10452,1594,TOWNSEND AVENUE,40.844274,-73.913633,1008146.0,246881.0,204.0
09XAHA,"3480 THIRD AVENUE, BRONX, NY 10456",bronx,10456,3480,THIRD AVENUE,40.830169,-73.906233,1010199.0,241744.0,203.0
09XAHO,"1332 FULTON AVENUE, BRONX, NY 10456",bronx,10456,1332,FULTON AVENUE,40.833147,-73.902814,1011144.0,242830.0,203.0
09XAIN,"1181 NELSON AVENUE, BRONX, NY 10452",bronx,10452,1181,NELSON AVENUE,40.837232,-73.925706,1004808.0,244312.0,204.0
09XAJJ,"279 EAST BURNSIDE AVENUE, BRONX, NY 10457",bronx,10457,279,EAST BURNSIDE AVENUE,40.851154,-73.901891,1011392.0,249391.0,205.0
09XALB,"50 EAST168 STREET, BRONX, NY 10452",bronx,10452,50,EAST168 STREET,40.836725,-73.919292,1006583.0,244129.0,204.0
09XALZ,"100 EAST MOUNT EDEN, BRONX, NY 10452",bronx,10452,100,EAST MOUNT EDEN,40.843541,-73.912817,1008372.0,246614.0,204.0
09XAMI,"1450 WEBSTER AVENUE, BRONX, NY 10456",bronx,10456,1450,WEBSTER AVENUE,40.837646,-73.906504,1010121.0,244468.0,203.0
09XANT,"1240 WEBSTER AVENUE, BRONX, NY 10456",bronx,10456,1240,WEBSTER AVENUE,40.832675,-73.909388,1009325.0,242656.0,203.0
09XANU,"285 EAST 171 STREET, BRONX, NY 10457",bronx,10457,285,EAST 171 STREET,40.838859,-73.910297,1009071.0,244909.0,204.0
09XANV,"1165 UNIVERSITY AVENUE, BRONX, NY 10452",bronx,10452,1165,UNIVERSITY AVENUE,40.837198,-73.928159,1004129.0,244299.0,204.0
09XANW,"880 RIVER AVENUE, BRONX, NY 10452",bronx,10452,880,RIVER AVENUE,40.828333,-73.925625,1004833.0,241070.0,204.0
09XAOA,"301 EAST 175TH STREET, BRONX, NY 10457",bronx,10457,301,EAST 175TH STREET,40.846647,-73.904554,1010657.0,247748.0,205.0
09XAOD,"1130 GRAND CONCOURSE, BRONX, NY 10456",bronx,10456,1130,GRAND CONCOURSE,40.832331,-73.91959,1006502.0,242528.0,204.0
09XAOF,"1600 BATHGATE AVENUE, BRONX, NY 10457",bronx,10457,1600,BATHGATE AVENUE,40.839379,-73.901215,1011584.0,245101.0,203.0
