schooldbn,address,borough,zip,house_number,street_name,latitude,longitude,xCoordinate,yCoordinate,communityDistrict
10X091,"2200 Aqueduct Avenue, Bronx, NY 10453",bronx,10453,2200,Aqueduct Avenue,40.858103,-73.907972,1009707,0251921,205
10X094,"3530 Kings College Place, Bronx, NY 10467",bronx,10467,3530,Kings College Place,40.880522,-73.87572,1018617,0260100,207
10X095,"3961 Hillman Avenue, Bronx, NY 10463",bronx,10463,3961,Hillman Avenue,40.882898,-73.891256,1014320,0260960,208
10X159,"2315 Washington Avenue, Bronx, NY 10458",bronx,10458,2315,Washington Avenue,40.855639,-73.892804,1013904,0251028,206
10X205,"2475 Southern Boulevard, Bronx, NY 10458",bronx,10458,2475,Southern Boulevard,40.855263,-73.881139,1017131,0250895,206
10X207,"3030 Godwin Terrace, Bronx, NY 10463",bronx,10463,3030,Godwin Terrace,40.878322,-73.906556,1010091,0259288,208
10X209,"313 East 183Rd Street, Bronx, NY 10458",bronx,10458,313,East 183Rd Street,40.856585,-73.897491,1012607,0251371,205
10X226,"1950 Sedgwick Avenue, Bronx, NY 10453",bronx,10453,1950,Sedgwick Avenue,40.856573,-73.916202,1007431,0251361,205
10X246,"2641 Grand Concourse, Bronx, NY 10468",bronx,10468,2641,Grand Concourse,40.865593,-73.894758,1013359,0254654,207
10X279,"2100 Walton Avenue, Bronx, NY 10453",bronx,10453,2100,Walton Avenue,40.854432,-73.905566,1010374,0250584,205
10X280,"3202 Steuben Avenue, Bronx, NY 10467",bronx,10467,3202,Steuben Avenue,40.877202,-73.881773,1016945,0258888,207
10X291,"2195 Andrews Avenue, Bronx, NY 10453",bronx,10453,2195,Andrews Avenue,40.85881,-73.909746,1009216,0252178,207
10X306,"40 West Tremont Avenue, Bronx, NY 10453",bronx,10453,40,West Tremont Avenue,40.851815,-73.91118,1008822,0249629,205
10X307,"124 Eames Place, Bronx, NY 10468",bronx,10468,124,Eames Place,40.869296,-73.901525,1011486,0256001,208
10X310,"260 W Kingsbridge Rd, Bronx, NY 10463",bronx,10463,260,W Kingsbridge Rd,40.872895,-73.905244,1010456,0257311,207
10X315,"2865 Claflin Avenue, Bronx, NY 10468",bronx,10468,2865,Claflin Avenue,40.873239,-73.899722,1011983,0257438,208
10X340,"25 West 195 Street, Bronx, NY 10468",bronx,10468,25,West 195 Street,40.869007,-73.89749,1012602,0255897,207
10X344,"3961 Hillman Avenue, Bronx, NY 10463",bronx,10463,3961,Hillman Avenue,40.882898,-73.891256,1014320,0260960,208
10X360,"2880 Kingsbridge Terrace, Bronx, NY 10463",bronx,10463,2880,Kingsbridge Terrace,40.874411,-73.902573,1011194,0257864,208
10X382,"125 East 181 Street, Bronx, NY 10453",bronx,10453,125,East 181 Street,40.854872,-73.903458,1010957,0250745,205
10X386,"125 East 181 Street, Bronx, NY 10453",bronx,10453,125,East 181 Street,40.854872,-73.903458,1010957,0250745,205
10X396,"1930 Andrews Avenue, Bronx, NY 10453",bronx,10453,1930,Andrews Avenue,40.854701,-73.913197,1008263,0250680,205
10XAAH,"3980 Orloff Avenue, Bronx, NY 10463",bronx,10463,3980,Orloff Avenue,40.884167,-73.89244,1013992,0261422,208
10XACM,"2465 Bathgate Avenue, Bronx, NY 10458",bronx,10458,2465,Bathgate Avenue,40.858243,-73.888671,1015046,0251978,206
10XACY,"260 East 207Th Street, Bronx, NY 10467",bronx,10467,260,East 207Th Street,40.875589,-73.877784,1018049,0258302,207
10XADP,"590 West 235 Street, Bronx, NY 10463",bronx,10463,590,West 235 Street,40.885929,-73.911427,1008741,0262058,208
10XADV,"3143 Kingsbridge Avenue, Bronx, NY 10463",bronx,10463,3143,Kingsbridge Avenue,40.880542,-73.905873,1010279,0260097,208
10XAEB,"452 West 260Th Street, Bronx, NY 10471",bronx,10471,452,West 260Th Street,40.908305,-73.902903,1011089,0270213,208
10XAEH,"3031 Grand Concourse, Bronx, NY 10468",bronx,10468,3031,Grand Concourse,40.873666,-73.886968,1015510,0257598,207
10XAEN,"2195 Valentine Avenue, Bronx, NY 10457",bronx,10457,2195,Valentine Avenue,40.854893,-73.898983,1012195,0250754,205
10XAHH,"1997 Bathgate Avenue, Bronx, NY 10457",bronx,10457,1997,Bathgate Avenue,40.848824,-73.896075,1013002,0248544,206
10XAHM,"5401 Post Road, Bronx, NY 10471",bronx,10471,5401,Post Road,40.901354,-73.897845,1012490,0267682,208
10XAID,"80 East 181St Street, Bronx, NY 10453",bronx,10453,80,East 181St Street,40.855076,-73.904199,1010752,0250819,205
10XAIF,"1810 Davidson Avenue, Bronx, NY 10453",bronx,10453,1810,Davidson Avenue,40.849425,-73.912268,1008522,0248758,205
10XAJB,"2348 Webster Avenue, Bronx, NY 10458",bronx,10458,2348,Webster Avenue,40.857603,-73.894699,1013379,0251743,206
10XAKZ,"2465 Bathgate Avenue, Bronx, NY 10458",bronx,10458,2465,Bathgate Avenue,40.858243,-73.888671,1015046,0251978,206
10XALJ,"2836 Webb Avenue, Bronx, NY 10468",bronx,10468,2836,Webb Avenue,40.87299,-73.900734,1011703,0257347,208
10XALT,"3816 Waldo Avenue, Bronx, NY 10463",bronx,10463,3816,Waldo Avenue,40.887742,-73.90362,1010899,0262721,208
10XALV,"295 West 231St Street, Bronx, NY 10463",bronx,10463,295,West 231St Street,40.880698,-73.908162,1009646,0260153,208
10XAMB,"2167 University Avenue, Bronx, NY 10453",bronx,10453,2167,University Avenue,40.857975,-73.909245,1009355,0251874,207
10XAMQ,"3880 Sedgwick Avenue, Bronx, NY 10463",bronx,10463,3880,Sedgwick Avenue,40.882997,-73.894008,1013559,0260995,208
10XAOM,"2340 Cambreleng Avenue, Bronx, NY 10458",bronx,10458,2340,Cambreleng Avenue,40.853678,-73.885657,1015882,0250316,206
10XAON,"3930 Bailey Avenue, Bronx, NY 10463",bronx,10463,3930,Bailey Avenue,40.885333,-73.895067,1013265,0261846,208
10XAOR,"2500 Jerome Avenue, Bronx, NY 10468",bronx,10468,2500,Jerome Avenue,40.864053,-73.900054,1011895,0254091,207
10XAOS,"5705 Mosholu Avenue, Bronx, NY 10471",bronx,10471,5705,Mosholu Avenue,40.905523,-73.900386,1011786,0269200,208
10XAOT,"3101 Kingsbridge Terrace, Bronx, NY 10463",bronx,10463,3101,Kingsbridge Terrace,40.877505,-73.90033,1011813,0258992,208
10XAOU,"5470 Broadway, Bronx, NY 10463",bronx,10463,5470,Broadway,40.876363,-73.907343,1009874,0258574,208
10XAOW,"3512 Dekalb Avenue, Bronx, NY 10467",bronx,10467,3512,Dekalb Avenue,40.882728,-73.88006,1017416,0260902,207
10XAPA,"5521 Mosholu Avenue, Bronx, NY 10471",bronx,10471,5521,Mosholu Avenue,40.903039,-73.90375,1010857,0268294,208
10XAPB,"4765 Henry Hudson Parkway West, Bronx, NY 10471",bronx,10471,4765,Henry Hudson Parkway West,40.896258,-73.908314,1009598,0265822,208
10XAPC,"4545 Independence Avenue, Bronx, NY 10471",bronx,10471,4545,Independence Avenue,40.891762,-73.912208,1008523,0264183,208
10XAPD,"5625 Arlington Avenue, Bronx, NY 10471",bronx,10471,5625,Arlington Avenue,40.905009,-73.907133,1009921,0269011,208
10XAPE,"3041 Kingsbridge Avenue, Bronx, NY 10463",bronx,10463,3041,Kingsbridge Avenue,40.878954,-73.907401,1009857,0259518,208
10XAPH,"2380 Marion Avenue, Bronx, NY 10458",bronx,10458,2380,Marion Avenue,40.858312,-73.895583,1013134,0252001,205
10XAPI,"2340 Andrews Avenue, Bronx, NY 10468",bronx,10468,2340,Andrews Avenue,40.862282,-73.906589,1010088,0253444,207
10XAPK,"2121 Washington Avenue, Bronx, NY 10457",bronx,10457,2121,Washington Avenue,40.852013,-73.895268,1013224,0249706,206
10XAPN,"2500 Creston Avenue, Bronx, NY 10468",bronx,10468,2500,Creston Avenue,40.862953,-73.897948,1012478,0253691,207
10XARI,"250 Bedford Park Boulevard West, Bronx, NY 10468",bronx,10468,250,Bedford Park Boulevard West,40.875028,-73.89286,1013880,0258092,207
10XARV,"559 East Tremont Avenue, Bronx, NY 10457",bronx,10457,559,East Tremont Avenue,40.846515,-73.894944,1013316,0247703,206
10XASH,"2340 Andrews Avenue, Bronx, NY 10468",bronx,10468,2340,Andrews Avenue,40.862282,-73.906589,1010088,0253444,207
10XASN,"2336 Andrews Avenue, Bronx, NY 10468",bronx,10468,2336,Andrews Avenue,40.8622,-73.906662,1010068,0253414,207
10XASV,"3130 Rochambeau Avenue, Bronx, NY 10467",bronx,10467,3130,Rochambeau Avenue,40.874134,-73.88031,1017351,0257771,207
10XATD,"2010 SEDGWICK AVENUE, BRONX, NY 10468",bronx,10468,2010,SEDGWICK AVENUE,40.857528,-73.915966,1007496,0251709,205
10XATH,"2863 Webster Avenue, Bronx, NY 10458",bronx,10458,2863,Webster Avenue,40.866931,-73.884217,1016274,0255145,207
10XATN,"2169 Grand Concourse, Bronx, NY 10453",bronx,10453,2169,Grand Concourse,40.855079,-73.901484,1011503,0250821,205
10XAVS,"3220 Arlington Avenue, Bronx, NY 10463",bronx,10463,3220,Arlington Avenue,40.884593,-73.912312,1008497,0261571,208
10XAXA,"5480 Broadway, Bronx, NY 10463",bronx,10463,5480,Broadway,40.876489,-73.907086,1009945,0258620,208
10XAYB,"75 West 190Th Street, Bronx, NY 10468",bronx,10468,75,West 190Th Street,40.865049,-73.902822,1011129,0254453,207
10XAYE,"15 West 176Th Street, Bronx, NY 10453",bronx,10453,15,West 176Th Street,40.848311,-73.912385,1008490,0248352,205
10XAZG,"604 West 227 Street, Bronx, NY 10463",bronx,10463,604,West 227 Street,40.880306,-73.915583,1007594,0260008,208
10XAZM,"2195 Grand Concourse, Bronx, NY 10453",bronx,10453,2195,Grand Concourse,40.855721,-73.901021,1011631,0251055,205
10XBAH,"3210 Riverdale Avenue, Bronx, NY 10463",bronx,10463,3210,Riverdale Avenue,40.882995,-73.908173,1009642,0260990,208
10Z087,"2512 Marion Avenue, Bronx, NY 10458",bronx,10458,2512,Marion Avenue,40.861316,-73.893236,1013782,0253096,205
10Z091,"3605 Sedgwick Avenue, Bronx, NY 10463",bronx,10463,3605,Sedgwick Avenue,40.881542,-73.896483,1012875,0260464,208
10Z092,"3560 Webster Avenue, Bronx, NY 10467",bronx,10467,3560,Webster Avenue,40.880854,-73.87065,1020019,0260223,212
10Z098,"5500 Broadway, Bronx, NY 10463",bronx,10463,5500,Broadway,40.877062,-73.906185,1010194,0258829,208
10Z107,"2490-2500 Webster Avenue, Bronx, NY 10458",bronx,10458,2490-2500,Webster Avenue,40.860854,-73.892217,1014064,0252928,206
11X016,"4550 Carpenter Avenue, Bronx, NY 10470",bronx,10470,4550,Carpenter Avenue,40.902205,-73.854829,1024381,0268009,212
11X019,"4318 Katonah Avenue, Bronx, NY 10470",bronx,10470,4318,Katonah Avenue,40.899295,-73.8675,1020880,0266943,212
11X021,"715 East 225 Street, Bronx, NY 10466",bronx,10466,715,East 225 Street,40.887582,-73.859733,1023034,0262679,212
11X041,"3352 Olinville Avenue, Bronx, NY 10467",bronx,10467,3352,Olinville Avenue,40.874313,-73.868157,1020712,0257841,212
11X068,"4011 Monticello Avenue, Bronx, NY 10466",bronx,10466,4011,Monticello Avenue,40.891732,-73.838471,1028910,0264201,212
11X076,"900 Adee Avenue, Bronx, NY 10469",bronx,10469,900,Adee Avenue,40.869593,-73.861282,1022616,0256124,211
11X078,"1400 Needham Avenue, Bronx, NY 10469",bronx,10469,1400,Needham Avenue,40.878577,-73.851163,1025409,0259402,212
11X083,"950 Rhinelander Avenue, Bronx, NY 10462",bronx,10462,950,Rhinelander Avenue,40.849395,-73.859249,1023190,0248766,211
11X087,"1935 Bussing Avenue, Bronx, NY 10466",bronx,10466,1935,Bussing Avenue,40.895104,-73.845968,1026835,0265426,212
11X089,"980 Mace Avenue, Bronx, NY 10469",bronx,10469,980,Mace Avenue,40.863055,-73.859387,1023144,0253743,211
11X096,"2385 Olinville Avenue, Bronx, NY 10467",bronx,10467,2385,Olinville Avenue,40.860815,-73.868527,1020617,0252923,211
11X097,"1375 Mace Avenue, Bronx, NY 10469",bronx,10469,1375,Mace Avenue,40.862839,-73.846791,1026628,0253670,211
11X103,"4125 Carpenter Avenue, Bronx, NY 10466",bronx,10466,4125,Carpenter Avenue,40.892151,-73.861466,1022552,0264343,212
11X105,"725 Brady Avenue, Bronx, NY 10462",bronx,10462,725,Brady Avenue,40.852398,-73.866617,1021150,0249857,211
11X106,"1514 Olmstead Avenue, Bronx, NY 10462",bronx,10462,1514,Olmstead Avenue,40.836374,-73.855175,1024325,0244024,209
11X108,"1166 Neill Avenue, Bronx, NY 10461",bronx,10461,1166,Neill Avenue,40.854726,-73.853227,1024853,0250711,211
11X111,"3740 Baychester Avenue, Bronx, NY 10466",bronx,10466,3740,Baychester Avenue,40.884343,-73.840254,1028422,0261508,212
11X112,"1925 Schieffelin Avenue, Bronx, NY 10466",bronx,10466,1925,Schieffelin Avenue,40.885008,-73.843193,1027609,0261749,212
11X121,"2750 Throop Avenue, Bronx, NY 10469",bronx,10469,2750,Throop Avenue,40.86608,-73.850982,1025467,0254849,211
11X153,"650 Baychester Avenue, Bronx, NY 10475",bronx,10475,650,Baychester Avenue,40.872608,-73.833727,1030235,0257236,210
11X160,"4140 Hutchinson River Pkway Ea, Bronx, NY 10475",bronx,10475,4140,Hutchinson River Pkway Ea,40.864687,-73.824299,1032848,0254355,210
11X169,"3500 Edson Avenue, Bronx, NY 10466",bronx,10466,3500,Edson Avenue,40.881153,-73.839755,1028562,0260346,212
11X175,"200 City Island Avenue, Bronx, NY 10464",bronx,10464,200,City Island Avenue,40.843873,-73.785219,1043676,0246796,210
11X178,"850 Baychester Avenue, Bronx, NY 10475",bronx,10475,850,Baychester Avenue,40.875894,-73.83386,1030196,0258433,210
11X189,"3441 Steenwick Avenue, Bronx, NY 10475",bronx,10475,3441,Steenwick Avenue,40.883025,-73.830366,1031157,0261033,212
11X194,"2365 Waterbury Avenue, Bronx, NY 10462",bronx,10462,2365,Waterbury Avenue,40.834782,-73.846632,1026690,0243448,210
11X357,"800 Lydig Avenue, Bronx, NY 10462",bronx,10462,800,Lydig Avenue,40.854415,-73.863732,1021947,0250593,211
11X481,"1684 White Plains Road, Bronx, NY 10462",bronx,10462,1684,White Plains Road,40.843523,-73.865496,1021465,0246624,211
11X483,"4520 Matilda Avenue, Bronx, NY 10470",bronx,10470,4520,Matilda Avenue,40.901428,-73.8544,1024500,0267726,212
11X498,"1640 Bronxdale Ave, Bronx, NY 10462",bronx,10462,1640,Bronxdale Ave,40.84473,-73.858207,1023481,0247067,211
11X567,"1560 Purdy Street, Bronx, NY 10462",bronx,10462,1560,Purdy Street,40.837931,-73.853524,1024781,0244592,209
11XABM,"1500 Arnow Avenue, Bronx, NY 10469",bronx,10469,1500,Arnow Avenue,40.867571,-73.842626,1027777,0255396,211
11XACE,"3893 Dyre Avenue, Bronx, NY 10466",bronx,10466,3893,Dyre Avenue,40.888925,-73.831306,1030893,0263182,212
11XACK,"3981 Bronxwood Avenue, Bronx, NY 10466",bronx,10466,3981,Bronxwood Avenue,40.886209,-73.8546,1024454,0262181,212
11XACR,"719 East 216 Street, Bronx, NY 10467",bronx,10467,719,East 216 Street,40.881188,-73.863127,1022099,0260348,212
11XADJ,"1911 Hone Avenue, Bronx, NY 10461",bronx,10461,1911,Hone Avenue,40.851206,-73.856534,1023940,0249427,211
11XADN,"4300 Baychester Avenue, Bronx, NY 10466",bronx,10466,4300,Baychester Avenue,40.897077,-73.84524,1027035,0266145,212
11XADO,"1711 Haight Avenue, Bronx, NY 10461",bronx,10461,1711,Haight Avenue,40.848524,-73.852261,1025124,0248452,211
11XADQ,"2050 Benedict Avenue, Bronx, NY 10462",bronx,10462,2050,Benedict Avenue,40.834474,-73.856346,1024002,0243331,209
11XADY,"830 Mace Avenue, Bronx, NY 10467",bronx,10467,830,Mace Avenue,40.863117,-73.862445,1022298,0253764,211
11XAEL,"2380 East Tremont Avenue, Bronx, NY 10462",bronx,10462,2380,East Tremont Avenue,40.842332,-73.854483,1024513,0246195,209
11XAEW,"801 Bartholdi Street, Bronx, NY 10467",bronx,10467,801,Bartholdi Street,40.873827,-73.862622,1022243,0257666,212
11XAFA,"1770 Stillwell Avenue, Bronx, NY 10469",bronx,10469,1770,Stillwell Avenue,40.858063,-73.834696,1029977,0251936,211
11XAFG,"1420 Burke Avenue, Bronx, NY 10469",bronx,10469,1420,Burke Avenue,40.87233,-73.846506,1026701,0257128,212
11XAHS,"1083 Allerton Avenue, Bronx, NY 10469",bronx,10469,1083,Allerton Avenue,40.865461,-73.856406,1023967,0254621,211
11XAKJ,"2074 Strang Avenue, Bronx, NY 10466",bronx,10466,2074,Strang Avenue,40.890773,-73.839801,1028543,0263851,212
11XALA,"2547 East Tremont Avenue, Bronx, NY 10461",bronx,10461,2547,East Tremont Avenue,40.843024,-73.848478,1026174,0246450,211
11XAPP,"990 Pelham Parkway South, Bronx, NY 10461",bronx,10461,990,Pelham Parkway South,40.856804,-73.860354,1022880,0251465,211
11XAPQ,"2222 Wallace Avenue, Bronx, NY 10467",bronx,10467,2222,Wallace Avenue,40.858343,-73.864649,1021691,0252024,211
11XAPU,"4035 White Plains Road, Bronx, NY 10466",bronx,10466,4035,White Plains Road,40.889536,-73.859522,1023091,0263391,212
11XAPV,"4041 Bruner Avenue, Bronx, NY 10466",bronx,10466,4041,Bruner Avenue,40.890854,-73.846705,1026634,0263877,212
11XAPX,"670 East 219Th Street, Bronx, NY 10467",bronx,10467,670,East 219Th Street,40.883871,-73.863773,1021919,0261325,212
11XAPY,"1140 East 229Th Street, Bronx, NY 10466",bronx,10466,1140,East 229Th Street,40.886307,-73.845417,1026993,0262221,212
11XAQK,"1160 East 213Th Street, Bronx, NY 10469",bronx,10469,1160,East 213Th Street,40.875532,-73.852432,1025060,0258292,212
11XAQL,"4321 Barnes Avenue, Bronx, NY 10466",bronx,10466,4321,Barnes Avenue,40.895366,-73.852905,1024917,0265518,212
11XAQY,"3440 White Plains Road, Bronx, NY 10467",bronx,10467,3440,White Plains Road,40.876214,-73.866978,1021037,0258534,212
11XARJ,"1651 Zerega Avenue, Bronx, NY 10462",bronx,10462,1651,Zerega Avenue,40.839497,-73.850633,1025580,0245164,210
11XARQ,"100 Aldrich Street, Bronx, NY 10475",bronx,10475,100,Aldrich Street,40.87016,-73.831896,1030743,0256345,210
11XASO,"3415 Olinville Avenue, Bronx, NY 10467",bronx,10467,3415,Olinville Avenue,40.87593,-73.868125,1020720,0258430,212
11XASX,"413 East 241St Street, Bronx, NY 10470",bronx,10470,413,East 241St Street,40.901987,-73.865089,1021545,0267925,212
11XASY,"580 Minnieford Avenue, Bronx, NY 10464",bronx,10464,580,Minnieford Avenue,40.854213,-73.789563,1042465,0250560,210
11XATE,"4102 White Plains Road, Bronx, NY 10466",bronx,10466,4102,White Plains Road,40.890779,-73.858814,1023286,0263844,212
11XAVX,"1564 St. Peters Avenue, Bronx, NY 10461",bronx,10461,1564,St. Peters Avenue,40.840569,-73.847594,1026420,0245556,210
11XAWG,"1701 Nereid Avenue, Bronx, NY 10466",bronx,10466,1701,Nereid Avenue,40.897866,-73.852411,1025052,0266429,212
11XAWP,"2401 Bronxwood Avenue, Bronx, NY 10469",bronx,10469,2401,Bronxwood Avenue,40.861282,-73.861719,1022500,0253096,211
11XAYC,"700 Rosewood Street, Bronx, NY 10467",bronx,10467,700,Rosewood Street,40.873206,-73.866977,1021039,0257438,212
11XAYD,"3950 Laconia Avenue, Bronx, NY 10466",bronx,10466,3950,Laconia Avenue,40.883656,-73.849655,1025823,0261253,212
11XAYQ,"2270 Bronx Park East, Bronx, NY 10467",bronx,10467,2270,Bronx Park East,40.859399,-73.870811,1019986,0252406,211
11XAZB,"1659 Zerega Avenue, Bronx, NY 10462",bronx,10462,1659,Zerega Avenue,40.839539,-73.850694,1025563,0245179,210
11XAZX,"1925 Hone Avenue, Bronx, NY 10461",bronx,10461,1925,Hone Avenue,40.851398,-73.856686,1023898,0249497,211
11XBAU,"2514 Wilson Avenue, Bronx, NY 10469",bronx,10469,2514,Wilson Avenue,40.863363,-73.849133,1025980,0253860,211
11XBBS,"2543 Morgan Avenue, Bronx, NY 10469",bronx,10469,2543,Morgan Avenue,40.863534,-73.845369,1027021,0253924,211
11Z038,"1684 White Plains Road, Bronx, NY 10462",bronx,10462,1684,White Plains Road,40.843523,-73.865496,1021465,0246624,211
11Z039,"4520 Matilda Avenue, Bronx, NY 10470",bronx,10470,4520,Matilda Avenue,40.901428,-73.8544,1024500,0267726,212
12X006,"1000 East Tremont Avenue, Bronx, NY 10460",bronx,10460,1000,East Tremont Avenue,40.840755,-73.881707,1016981,0245609,206
12X044,"1825 Prospect Avenue, Bronx, NY 10457",bronx,10457,1825,Prospect Avenue,40.842084,-73.891116,1014377,0246090,206
12X047,"1794 East 172 Street, Bronx, NY 10472",bronx,10472,1794,East 172 Street,40.832902,-73.866848,1021097,0242754,209
12X057,"2111 Crotona Avenue, Bronx, NY 10457",bronx,10457,2111,Crotona Avenue,40.848472,-73.888561,1015081,0248418,206
12X061,"1550 Crotona Park East, Bronx, NY 10460",bronx,10460,1550,Crotona Park East,40.836575,-73.892817,1013909,0244082,203
12X066,"1001 Jennings Street, Bronx, NY 10460",bronx,10460,1001,Jennings Street,40.831165,-73.887094,1015495,0242113,203
12X067,"2024 Mohegan Avenue, Bronx, NY 10460",bronx,10460,2024,Mohegan Avenue,40.843945,-73.884788,1016127,0246770,206
12X134,"1330 Bristow Street, Bronx, NY 10459",bronx,10459,1330,Bristow Street,40.831194,-73.894773,1013370,0242121,203
12X150,"920 East 167 Street, Bronx, NY 10459",bronx,10459,920,East 167 Street,40.82636,-73.894398,1013476,0240360,202
12X195,"1250 Ward Avenue, Bronx, NY 10472",bronx,10472,1250,Ward Avenue,40.830499,-73.877704,1018094,0241874,209
12X196,"1250 Ward Avenue, Bronx, NY 10472",bronx,10472,1250,Ward Avenue,40.830499,-73.877704,1018094,0241874,209
12X211,"1919 Prospect Avenue, Bronx, NY 10457",bronx,10457,1919,Prospect Avenue,40.843546,-73.889755,1014753,0246623,206
12X212,"1180 Tinton Avenue, Bronx, NY 10456",bronx,10456,1180,Tinton Avenue,40.828419,-73.900721,1011725,0241108,203
12X214,"1970 West Farms Road, Bronx, NY 10460",bronx,10460,1970,West Farms Road,40.839565,-73.880358,1017355,0245176,206
12X300,"2050 Prospect Avenue, Bronx, NY 10457",bronx,10457,2050,Prospect Avenue,40.846236,-73.887405,1015402,0247604,206
12X314,"1550 Vyse Avenue, Bronx, NY 10460",bronx,10460,1550,Vyse Avenue,40.834157,-73.887512,1015378,0243203,203
12X458,"1550 Vyse Avenue, Bronx, NY 10460",bronx,10460,1550,Vyse Avenue,40.834157,-73.887512,1015378,0243203,203
12X463,"1180 Tinton Avenue, Bronx, NY 10456",bronx,10456,1180,Tinton Avenue,40.828419,-73.900721,1011725,0241108,203
12X531,"1827 Archer Street, Bronx, NY 10460",bronx,10460,1827,Archer Street,40.837631,-73.866036,1021319,0244477,209
12X536,"1827 Archer Street, Bronx, NY 10460",bronx,10460,1827,Archer Street,40.837631,-73.866036,1021319,0244477,209
12X595,"700 East 179 Street, Bronx, NY 10457",bronx,10457,700,East 179 Street,40.846711,-73.889815,1014735,0247776,206
12X691,"1827 Archer Street, Bronx, NY 10460",bronx,10460,1827,Archer Street,40.837631,-73.866036,1021319,0244477,209
12XAAS,"1065 Beach Avenue, Bronx, NY 10472",bronx,10472,1065,Beach Avenue,40.827038,-73.865255,1021541,0240618,209
12XADT,"1144 Hoe Avenue, Bronx, NY 10459",bronx,10459,1144,Hoe Avenue,40.827328,-73.890888,1014447,0240714,203
12XAEP,"1909 Daly Avenue, Bronx, NY 10460",bronx,10460,1909,Daly Avenue,40.840695,-73.884584,1016185,0245586,206
12XAFK,"921 East 180Th Street, Bronx, NY 10460",bronx,10460,921,East 180Th Street,40.844498,-73.881473,1017044,0246973,206
12XAJD,"1515 Southern Boulevard, Bronx, NY 10460",bronx,10460,1515,Southern Boulevard,40.833734,-73.889934,1014708,0243048,203
12XAJT,"1811 Crotona Avenue, Bronx, NY 10457",bronx,10457,1811,Crotona Avenue,40.842893,-73.893457,1013729,0246384,206
12XAKA,"1054 Intervale Avenue, Bronx, NY 10459",bronx,10459,1054,Intervale Avenue,40.824823,-73.896839,1012801,0239799,202
12XAKD,"1211 Croes Avenue, Bronx, NY 10472",bronx,10472,1211,Croes Avenue,40.829767,-73.870728,1020025,0241610,209
12XAKE,"1555 East 174Th Street, Bronx, NY 10472",bronx,10472,1555,East 174Th Street,40.834294,-73.87885,1017775,0243256,209
12XAKQ,"785 Crotona Park North, Bronx, NY 10460",bronx,10460,785,Crotona Park North,40.840627,-73.891433,1014290,0245559,206
12XAQA,"1600 Crotona Park East, Bronx, NY 10460",bronx,10460,1600,Crotona Park East,40.836705,-73.891205,1014355,0244130,203
12XAYK,"1175 East Tremont Avenue, Bronx, NY 10460",bronx,10460,1175,East Tremont Avenue,40.839861,-73.874604,1018947,0245286,206
13K003,"50 Jefferson Avenue, Brooklyn, NY 11216",brooklyn,11216,50,Jefferson Avenue,40.682663,-73.955338,0996637,0187992,303
13K008,"37 Hicks Street, Brooklyn, NY 11201",brooklyn,11201,37,Hicks Street,40.70071,-73.993241,0986124,0194564,302
13K009,"80 Underhill Avenue, Brooklyn, NY 11238",brooklyn,11238,80,Underhill Avenue,40.678297,-73.965541,0993808,0186400,308
13K011,"419 Waverly Avenue, Brooklyn, NY 11238",brooklyn,11238,419,Waverly Avenue,40.685491,-73.966291,0993599,0189021,302
13K020,"225 Adelphi Street, Brooklyn, NY 11205",brooklyn,11205,225,Adelphi Street,40.690765,-73.971376,0992188,0190942,302
13K044,"432 Monroe Street, Brooklyn, NY 11221",brooklyn,11221,432,Monroe Street,40.686592,-73.940747,1000683,0189426,303
13K046,"100 Clermont Avenue, Brooklyn, NY 11205",brooklyn,11205,100,Clermont Avenue,40.694633,-73.971165,0992246,0192351,302
13K054,"195 Sandford Street, Brooklyn, NY 11205",brooklyn,11205,195,Sandford Street,40.692741,-73.952981,0997289,0191664,303
13K056,"170 Gates Avenue, Brooklyn, NY 11238",brooklyn,11238,170,Gates Avenue,40.68505,-73.960659,0995161,0188861,302
13K067,"51 Saint Edwards Street, Brooklyn, NY 11205",brooklyn,11205,51,Saint Edwards Street,40.695633,-73.978215,0990291,0192715,302
13K093,"31 New York Avenue, Brooklyn, NY 11216",brooklyn,11216,31,New York Avenue,40.679097,-73.94684,0998995,0186694,303
13K133,"610 Baltic Street, Brooklyn, NY 11217",brooklyn,11217,610,Baltic Street,40.680428,-73.980491,0989661,0187175,306
13K256,"114 Kosciuszko Street, Brooklyn, NY 11216",brooklyn,11216,114,Kosciuszko Street,40.690725,-73.950433,0997996,0190930,303
13K270,"241 Emerson Place, Brooklyn, NY 11205",brooklyn,11205,241,Emerson Place,40.690202,-73.961478,0994933,0190738,302
13K282,"180 6 Avenue, Brooklyn, NY 11217",brooklyn,11217,180,6 Avenue,40.67634,-73.977367,0990528,0185686,306
13K287,"50 Navy Street, Brooklyn, NY 11201",brooklyn,11201,50,Navy Street,40.697901,-73.98054,0989646,0193541,302
13K305,"344 Monroe Street, Brooklyn, NY 11216",brooklyn,11216,344,Monroe Street,40.686076,-73.945229,0999440,0189237,303
13K307,"209 York Street, Brooklyn, NY 11201",brooklyn,11201,209,York Street,40.701343,-73.982314,0989154,0194795,302
13K492,"225 Adelphi Street, Brooklyn, NY 11205",brooklyn,11205,225,Adelphi Street,40.690765,-73.971376,0992188,0190942,302
13KASJ,"101 Fleet Place, Brooklyn, NY 11201",brooklyn,11201,101,Fleet Place,40.692691,-73.981757,0989309,0191643,302
